Model #, Price, Date
FL51U9JA1DHB,2022-08-24,5376.0
FP21Z4JA1DJX,2022-08-24,2708.0
FP27Z4TA1DXX,2022-08-24,2887.0
FP27Z4TA2DXX,2022-08-24,2936.0
FP47T4JA2DXX,2022-08-24,3236.0
FP27Z4TA1CXX,2022-08-24,3437.0
FP27Z4TA2CXX,2022-08-24,3486.0
FP21T4TA1CXX,2022-08-24,3678.0
FP21T4JA2CMX,2022-08-24,3777.0
FP41T4JA2CMX,2022-08-24,4026.0
FP47T6JA2CXX,2022-08-24,4086.0
FP27T9JA1DJC,2022-08-24,4166.0
FP21S6TA2CXX,2022-08-24,4477.0
FP47T6TA1CMX,2022-08-24,4585.0
FP41S6TA2CXX,2022-08-24,4726.0
FP47T6JA2CHS,2022-08-24,4764.0
FP51S6TA2CHX,2022-08-24,5455.0
KH1EZ4VAXUXX,2022-08-24,3864.0
KH11ZDVAJJXX,2022-08-24,4145.0
KH11ZDVAAJXX,2022-08-24,4145.0
KH17Z4VAJIXX,2022-08-24,4254.0
KH17Z4VAJUXX,2022-08-24,0.0
KH17Z4VAAUXX,2022-08-24,4653.0
KH37T6VAADXX,2022-08-24,4655.0
KH37T6VAADXS,2022-08-24,0.0
KH37T4VAAUXS,2022-08-24,5351.0
KH11T4VAJUXF,2022-08-24,5423.0
KH37T6VAAUXN,2022-08-24,6180.0
KP47T4VAXKXX,2022-08-24,3107.0
KP47T6VAXKXX,2022-08-24,3407.0
KP4ET6VAXKXX,2022-08-24,0.0
KP47T6VAXKXS,2022-08-24,0.0
KP4CT6VAXKXS,2022-08-24,0.0
KP27T4VAJKXX,2022-08-24,3657.0
KP27T4VAAKXX,2022-08-24,3657.0
KP2CT4VAJKXX,2022-08-24,0.0
KP2CT4VAAKXX,2022-08-24,0.0
KP47T4VAXCXS,2022-08-24,0.0
KP21T4VAXCXF,2022-08-24,3857.0
KP27T4VAA6XX,2022-08-24,0.0
KP47T4VAJKXX,2022-08-24,0.0
KP47T4VAAKXX,2022-08-24,3906.0
KP2ET4VAXCXF,2022-08-24,3926.0
KP4CT4VAJKXX,2022-08-24,0.0
KP4CT4VAAKXX,2022-08-24,0.0
KP57T6VAXCXX,2022-08-24,0.0
KP41T6VAJKXX,2022-08-24,0.0
KP41T6VAAKXX,2022-08-24,0.0
KP47T6VAJKXX,2022-08-24,0.0
KP4ET6VAJKXX,2022-08-24,0.0
KP4ET6VAAKXX,2022-08-24,0.0
KP2CT4VAJCXX,2022-08-24,0.0
KP2CT4VAACXX,2022-08-24,4255.0
KP4CT6VAJKXX,2022-08-24,0.0
KP4CT6VAAKXX,2022-08-24,0.0
KP47T4VAXCXN,2022-08-24,4314.0
KP21T4VAJCXC,2022-08-24,4326.0
KP21T4VAACXC,2022-08-24,4326.0
KP47T6VAJKXS,2022-08-24,0.0
KP4CT6VAJKXS,2022-08-24,0.0
KP4CT6VAAKXS,2022-08-24,0.0
KP4CT4VAJCXS,2022-08-24,0.0
KP4CT4VAACXS,2022-08-24,4653.0
KP21T4VAACXF,2022-08-24,4656.0
KP2ET4VAACXF,2022-08-24,0.0
KP2CT4VAJCXF,2022-08-24,0.0
KP2CT4VAACXF,2022-08-24,0.0
KP4CT6VAJCXX,2022-08-24,0.0
KP4CT6VAACXX,2022-08-24,4804.0
KP21T4WAJCXF,2022-08-24,4905.0
KP21T4WAACXF,2022-08-24,4905.0
KP57T6VAJCXX,2022-08-24,0.0
KP57T6VAACXX,2022-08-24,4935.0
KP4ET4VAJCXF,2022-08-24,4974.0
KP5CT6VAJCXX,2022-08-24,0.0
KP5CT6VAACXX,2022-08-24,0.0
KP4CT4VAJCXN,2022-08-24,0.0
KP4CT4VAACXN,2022-08-24,0.0
KP51T6VAJCXF,2022-08-24,5405.0
KP51T6VAACXF,2022-08-24,5405.0
KP4CT6VAJCXN,2022-08-24,0.0
KP4CT6VAACXN,2022-08-24,5482.0
KP47T4WAJCIJ,2022-08-24,5551.0
KP47T4WAACIJ,2022-08-24,5551.0
KP22M4VAJKXA,2022-08-24,3927.0
KH1BMDJAXDXA,2022-08-24,3497.0
KH3BMDJAXDXA,2022-08-24,3746.0
KH3BMRJAXDXA,2022-08-24,3746.0
KH4BUTJAADIX,2022-08-24,0.0
TD98Y2DA56XX,2022-08-24,1548.0
TD98Y2GA53CX,2022-08-24,1747.0
TD98Z2DA54X8,2022-08-24,2226.0
UM22Z4WAXDX3,2022-08-24,2856.0
UM21Z4VAXAXX,2022-08-24,2878.0
UM22Z4VAMDE3,2022-08-24,3035.0
UM2EZ4VAX7X3,2022-08-24,3126.0
UM4ET4WAX7XX,2022-08-24,3825.0
UM2ET4VAX7HX,2022-08-24,3856.0
UM42Z4WAX7HX,2022-08-24,4064.0
UM21Z4WAXDXC,2022-08-24,2947.0
Z1C72XDA5OBC,2022-08-24,1448.0
Z1C72MDA5ABC,2022-08-24,1497.0
RT10A-L1N-18C12S1E,2022-08-24,3335.9
RT10W-L10-18C12S1E,2022-08-24,3517.86
CF-33MEWLGVM,2022-08-24,5369.0
FZ-55FZ007VM,2022-08-24,3404.0
FZ-G1U6150VM,2022-08-24,2929.0
RTL10B1-H2AS0P0000NA,2022-08-24,2749.0
362GL-10B-493G,2022-08-24,1480.0
382GL-10B-495,2022-08-24,1480.0
94R512245,2022-08-24,7643.0
Q40A0-1TXXX00C,2022-08-24,2107.0
TB85-01LFUMDG,2022-08-24,1876.0
LC8810-Q40BG-0,2022-08-24,1037.0
U1D1A2DEABBX,2022-08-24,3007.0
RTL10B1-F4AE0X3000NA,2022-08-24,3899.0
RTL10B1-H4AS0X3000NA,2022-08-24,3649.0
RTL10B1-H1AE0X3000NA,2022-08-24,3649.0
RTL10B1-C1AS0X3000NA,2022-08-24,3199.0
RTL10B1-H1AS0X3000NA,2022-08-24,3349.0
RPL10-LZV2W1W1S0X3X0,2022-08-24,3849.0
RTL10B1-E4AS0X3000NA,2022-08-24,3449.0
RTL10B1-I1AS0X3000NA,2022-08-24,3499.0
RTL10B1-E2AS0P0000NA,2022-08-24,2549.0
RTL10B1-I1AE0X3000NA,2022-08-24,3799.0
RTL10B1-F1AE0X3000NA,2022-08-24,3599.0
RPL10-LZV5X6W1S0X0X0,2022-08-24,3599.0
RPL10-LZV7X5W1S0X0X0,2022-08-24,4449.0
RTL10B1-B1AS0X3000NA,2022-08-24,3049.0
RTL10B1-E2AS1X0000NA,2022-08-24,2399.0
RTL10B1-H1AS1X0000NA,2022-08-24,2799.0
RTL10B1-E4AE0X3000NA,2022-08-24,3749.0
RTL10B1-H4AE0X3000NA,2022-08-24,3949.0
RTL10B1-I4AE0X3000NA,2022-08-24,4099.0
RPL10-LZA4P6W1S0P0X0,2022-08-24,4449.0
RPL10-LXV2W2W1S0X0X0,2022-08-24,2799.0
RTL10B1-C1AS1X0000NA,2022-08-24,2399.0
RTL10B1-F4AS0X3000NA,2022-08-24,3599.0
RTL10B1-B1AS0P0000NA,2022-08-24,2249.0
RTL10B1-B2AS0P0000NA,2022-08-24,2449.0
RTL10B1-C4AE0X3000NA,2022-08-24,3799.0
RTL10B1-I4AS0X3000NA,2022-08-24,3799.0
RTL10B1-C4AS0X3000NA,2022-08-24,3499.0
RSL10-LSV4P6W1S0P0X0,2022-08-24,3899.0
RSL10-LSV2X2W1S0X0X0,2022-08-24,2499.0
RSL10-LSV2G1W1S0X0X0,2022-08-24,2449.0
RTL10B1-E1AE0X3000NA,2022-08-24,3449.0
RTL10B1-C1AE0X3000NA,2022-08-24,3499.0
RSL10-LSV5W5W1S1X0X0,2022-08-24,3249.0
RSL10-LSA4P6W1S0P0X0,2022-08-24,4049.0
RTL10B1-B1AE0X3000NA,2022-08-24,3349.0
RTL10B1-E1AS0X3000NA,2022-08-24,3149.0
RSL10-LSV2X1W0S0X0N0,2022-08-24,2449.0
RTL10B1-C4AS1P0000NA,2022-08-24,2799.0
RTL10B1-F1AS0X3000NA,2022-08-24,3299.0
RSL10-LSV5X5W1E0X0X0,2022-08-24,3249.0
RSL10-LSV5X4W1K1X0X0,2022-08-24,2949.0
RSL10-LSV2W2W1S1X0X0,2022-08-24,2799.0
RTL10B1-C4AS1X0000NA,2022-08-24,2699.0
RTL10B1-B4AS1X0000NA,2022-08-24,2549.0
RTL10B1-B4AS0X3000NA,2022-08-24,3349.0
RTL10B1-B4AE0X3000NA,2022-08-24,3649.0
8400-1T0XXXX2,2022-08-24,1816.67
8450-1M0AQK10,2022-08-24,1863.0
8450-1M0AUH10,2022-08-24,1905.0
8450-1MSAMH10,2022-08-24,2195.0
84B0-1M0TKH10,2022-08-24,1738.0
LI-Q4010-1M000000-BEP06,2022-08-24,1813.0
TB85-Q1LFUMDG,2022-08-24,2234.0
SM-T733NZSAXAR,2022-08-24,529.99
SM-T738UZKAXAU,2022-08-24,669.99
RT10A-L0N-27C12S2E,2022-08-24,0.0
VM3W2O1A1AET1JA1,2022-08-24,5948.64
VM3W2O3A1BET1JA1,2022-08-24,6299.75
CF-33GF-00VM,2022-08-24,0.0
CF-33AF-20VM,2022-08-24,5139.0
CF-33ME-03VM,2022-08-24,7276.0
CF-33RE-00VM,2022-08-24,5902.0
CF-33RZ-0AVM,2022-08-24,4647.0
CF-33RZ-0CVM,2022-08-24,5147.0
CF-33RZ-0BVM,2022-08-24,4797.0
CF-33RZ-0EVM,2022-08-24,5357.0
CF-33SZ-0FVM,2022-08-24,5697.0
CF-33SZ-0GVM,2022-08-24,5757.0
CF-33GZ-0PVM,2022-08-24,4546.0
CF-33RE11ZVM,2022-08-24,3864.0
CF-332EP18VM,2022-08-24,4517.0
CF-33GZ04NVM,2022-08-24,4702.0
CF-33RZ002VM,2022-08-24,3867.0
CF-33RZ009VM,2022-08-24,3907.0
CF-33RZ020VM,2022-08-24,4532.0
CF-33RZ04BVM,2022-08-24,4367.0
CF-33RZ04UVM,2022-08-24,4032.0
CF-33RZ-0MVM,2022-08-24,4692.0
CF-33KZ04RVM,2022-08-24,5377.0
CF-33KZ04SVM,2022-08-24,5337.0
CF-33GZ-00VM,2022-08-24,4750.0
CF-33GZ022VM,2022-08-24,5187.0
CF-33RZ004VM,2022-08-24,4117.0
CF-33RZ005VM,2022-08-24,4517.0
CF-33RZ006VM,2022-08-24,4692.0
CF-33RZ010VM,2022-08-24,4057.0
CF-33RZ017VM,2022-08-24,4192.0
CF-33RZ021VM,2022-08-24,4292.0
CF-33RZ-02VM,2022-08-24,4080.0
CF-33RZ-0LVM,2022-08-24,4727.0
CF-33GZ04EVM,2022-08-24,4369.0
CF-33RZ007VM,2022-08-24,3764.0
CF-33RZ008VM,2022-08-24,3864.0
CF-33GZ046VM,2022-08-24,4269.0
CF-33KZ04HVM,2022-08-24,4419.0
CF-33RZ040VM,2022-08-24,3699.0
CF-33GF-01VM,2022-08-24,5680.0
CF-33GZ-01VM,2022-08-24,6192.0
CF-33RE-01VM,2022-08-24,4792.0
CF-33RE-02VM,2022-08-24,5542.0
CF-YCZC3318M,2022-08-24,5189.0
CF-33AFNAZVM,2022-08-24,4399.0
CF-33AFNBRVM,2022-08-24,5699.0
CF-33LE-48VM,2022-08-24,4799.0
CF-33AF-21VM,2022-08-24,5614.0
CF-33LENFZVM,2022-08-24,3949.0
CF-33CFPFZVM,2022-08-24,4899.0
CF-33AFPDJVM,2022-08-24,6199.0
CF-33AFPEJVM,2022-08-24,6229.0
CF-33AFPBJVM,2022-08-24,5999.0
CF-33AFPBRVM,2022-08-24,6049.0
CF-33AFPFRVM,2022-08-24,5599.0
CF-33LEP70VM,2022-08-24,4149.0
CF-33AFPTAVM,2022-08-24,5249.0
CF-33AFQKZVM,2022-08-24,4289.0
CF-33AFHKZVM,2022-08-24,4249.0
CF-33CFHAZVM,2022-08-24,4499.0
CF-33LEHAZVM,2022-08-24,3499.0
CF-33AFHAZVM,2022-08-24,4099.0
CF-YCZC3315M,2022-08-24,4839.0
CF-YCZC3316M,2022-08-24,4799.0
CF-YCZC3317M,2022-08-24,5039.0
CF-33AF-23VM,2022-08-24,5549.0
CF-YCZC3311M,2022-08-24,4599.0
CF-33AFHAAVM,2022-08-24,4349.0
CF-33AFQFAVM,2022-08-24,4539.0
CF-33LEHAAVM,2022-08-24,3749.0
CF-33LEHDAVM,2022-08-24,4549.0
CF-33LEHAJVM,2022-08-24,4149.0
CF-33LEKAAVM,2022-08-24,4099.0
CF-333EP18VM,2022-08-24,4917.0
CF-33JZ04MVM,2022-08-24,5102.0
CF-33SE-01VM,2022-08-24,4650.0
CF-33SZ018VM,2022-08-24,4522.0
CF-33SZ019VM,2022-08-24,4882.0
CF-33SZ04CVM,2022-08-24,4767.0
CF-33SZ04TVM,2022-08-24,4432.0
CF-33SZ-0HVM,2022-08-24,5317.0
CF-331Z042VM,2022-08-24,5337.0
CF-33JFPFRVM,2022-08-24,5187.0
CF-33SZ011VM,2022-08-24,4517.0
CF-33SZ044VM,2022-08-24,4417.0
CF-33SZ045VM,2022-08-24,4632.0
CF-33SZ-0JVM,2022-08-24,4907.0
CF-33JZ04PVM,2022-08-24,4834.0
CF-33SZ012VM,2022-08-24,4264.0
CF-33SZ04VVM,2022-08-24,4164.0
CF-33SZ013VM,2022-08-24,5962.0
CF-33SZ04LVM,2022-08-24,4697.0
CF-33SZ-0LVM,2022-08-24,5900.91
CF-33SZ-1LVM,2022-08-24,5362.0
CF-33JZ-00VM,2022-08-24,6080.0
CF-33JZ043VM,2022-08-24,5467.0
CF-33JZ-01VM,2022-08-24,6120.0
CF-33BFVEAVM,2022-08-24,5899.0
CF-33BFPFRVM,2022-08-24,0.0
CF-33BFWFGVM,2022-08-24,5719.0
CF-33BFPGZVM,2022-08-24,5529.0
CF-33BFPDJVM,2022-08-24,7282.0
CF-33BFPKJVM,2022-08-24,5779.0
CF-33BFPFJVM,2022-08-24,5929.0
CF-33BFPKAVM,2022-08-24,5379.0
FZ-G1U1-02VM,2022-08-24,4354.0
FZ-G1U6-01VM,2022-08-24,3904.0
FZ-G1U2-01VM,2022-08-24,4644.0
FZ-G1U1-00VM,2022-08-24,4294.0
FZ-G1U2112VM,2022-08-24,3149.0
FZ-G1U1098VM,2022-08-24,3594.0
FZ-G1U1099VM,2022-08-24,3594.0
FZ-G1U1096VM,2022-08-24,3074.0
FZ-G1U1063VM,2022-08-24,3319.0
FZ-G1U1127VM,2022-08-24,3644.0
FZ-G1U1064VM,2022-08-24,3319.0
FZ-G1U1066VM,2022-08-24,2924.0
FZ-G1U1065VM,2022-08-24,2959.0
FZ-G1V1085VM,2022-08-24,3914.0
FZ-G1U2173VM,2022-08-24,3374.0
FZ-G1U2117VM,2022-08-24,2919.0
FZ-G1U5262VM,2022-08-24,3044.0
FZ-G1U2637VM,2022-08-24,3419.0
FZ-G1U2644VM,2022-08-24,3544.0
FZ-G1V2644VM,2022-08-24,3694.0
FZ-G1U6227VM,2022-08-24,3519.0
FZ-G1U1586VM,2022-08-24,3069.0
FZ-G1U1588VM,2022-08-24,3589.0
FZ-G1U1593VM,2022-08-24,3194.0
FZ-G1U1596VM,2022-08-24,3714.0
FZ-G1U1649VM,2022-08-24,3394.0
FZ-G1U1652VM,2022-08-24,3914.0
FZ-G1U6226VM,2022-08-24,3324.0
FZ-G1V1651VM,2022-08-24,4064.0
FZ-G1V6225VM,2022-08-24,3349.0
FZ-G1U1631VM,2022-08-24,4034.0
FZ-G1U5500VM,2022-08-24,4234.0
FZ-G1U5261VM,2022-08-24,2799.0
FZ-G1U1147VM,2022-08-24,3794.0
FZ-G1U5301VM,2022-08-24,3764.0
FZ-G1V2700VM,2022-08-24,3894.0
FZ-G1U2721VM,2022-08-24,3894.0
FZ-G1U2651VM,2022-08-24,3739.0
FZ-G1U2170VM,2022-08-24,3774.0
FZ-G1U1-07VM,2022-08-24,3649.0
FZ-G1U5288VM,2022-08-24,5194.0
FZ-G1V1588VM,2022-08-24,3739.0
FZ-G1U6237VM,2022-08-24,3674.0
FZ-G1U2-04VM,2022-08-24,3727.0
FZ-G1U2726VM,2022-08-24,3664.0
FZ-G1V1609VM,2022-08-24,4184.0
FZ-G1U2693VM,2022-08-24,3749.0
FZ-G1V5479VM,2022-08-24,4544.0
FZ-G1U4211VM,2022-08-24,3499.0
FZ-G1U9002VM,2022-08-24,4414.0
FZ-G2AZ-0BVM,2022-08-24,3879.0
FZ-G2AZ-0AVM,2022-08-24,4029.0
FZ-G2AZ006VM,2022-08-24,3769.0
FZ-G2AZ007VM,2022-08-24,3884.0
FZ-G2AZ008VM,2022-08-24,3934.0
FZ-G2AZ00KVM,2022-08-24,3369.0
FZ-G2AZ009VM,2022-08-24,3419.0
FZ-G2AZ003VM,2022-08-24,3069.0
FZ-G2AZ002VM,2022-08-24,3499.0
FZ-G2AZ004VM,2022-08-24,3099.0
FZ-G2AZ00JVM,2022-08-24,3099.0
FZ-G2BZ00EVM,2022-08-24,3659.0
FZ-G2BZ00HVM,2022-08-24,4819.0
FZ-M1JEBGAVM,2022-08-24,3569.0
FZ-M1JEEGAVM,2022-08-24,3899.0
FZ-M1JECSAVM,2022-08-24,3999.0
FZ-M1JX19GVM,2022-08-24,3269.0
FZ-M1JEW5XVM,2022-08-24,2749.0
FZ-M1JEFGXVM,2022-08-24,3499.0
FZ-M1JECGXVM,2022-08-24,3629.0
FZ-M1JEEGXVM,2022-08-24,3629.0
FZ-M1JEBGXVM,2022-08-24,3299.0
FL21ZDJA1SRX,2022-08-24,3226.0
FL31LDJA1FHX,2022-08-24,3526.0
FL21TDJA1ULV,2022-08-24,3777.0
FP21T4JA1BXX,2022-08-24,3408.0
SL2NTDDASUXX,2022-08-24,3055.0
SL47TFQATUXX,2022-08-24,4064.0
XJ7STFCATDXL,2022-08-24,6047.0
XJ8SUTYATDXL,2022-08-24,9354.0
Z1C72XDA5RYX,2022-08-24,1647.0
Z1C72MDA5RYX,2022-08-24,1996.0
Z1C72XDA5OYX,2022-08-24,1548.0
1NG-00001,2022-08-24,2699.99
4B6R6AA#ABA,2022-08-24,664.0
RTL10C0-0A11S1X,2022-08-24,2649.0
RTL10C0-0A11X1X,2022-08-24,2549.0
RTL10C0-0A12X0X,2022-08-24,2649.0
RTL10C0-0A13X1X,2022-08-24,2999.0
RTL10C0-0A32X1X,2022-08-24,3349.0
RTL10C0-0A33X1X,2022-08-24,3599.0
RTL10C0-0A41X1X,2022-08-24,3649.0
RTL10C0-0B11X1X,2022-08-24,2699.0
RTL10C0-0B12X1X,2022-08-24,2899.0
RTL10C0-0B13X1X,2022-08-24,3149.0
RTL10C0-0B32X1X,2022-08-24,3499.0
RTL10C0-0B33X1X,2022-08-24,3749.0
RTL10C0-0C11X1X,2022-08-24,2949.0
RTL10C0-0C12X1P,2022-08-24,3249.0
RTL10C0-0C31X1X,2022-08-24,3549.0
RTL10C0-0C32X1X,2022-08-24,3749.0
RTL10C0-0C41X1X,2022-08-24,4049.0
RTL10C0-0C42X1X,2022-08-24,4249.0
RTL10C0-0D11X1X,2022-08-24,3099.0
RTL10C0-0D12X1X,2022-08-24,3299.0
RTL10C0-0D33X1X,2022-08-24,4149.0
RTL10C1-3A11X1P,2022-08-24,2949.0
RTL10C1-3A11X1X,2022-08-24,2849.0
RTL10C1-3A11X1X-01,2022-08-24,3049.0
RTL10C1-3A12S1X,2022-08-24,3149.0
RTL10C1-3A22X1X,2022-08-24,3449.0
RTL10C1-3A23X1P,2022-08-24,3799.0
RTL10C1-3A23X1X,2022-08-24,3699.0
RTL10C1-3A32X1X,2022-08-24,3649.0
RTL10C1-3A33X1X,2022-08-24,3899.0
RTL10C1-3A41X1X,2022-08-24,3949.0
RTL10C1-3A42X1X,2022-08-24,4149.0
RTL10C1-3A43X1X,2022-08-24,4399.0
RTL10C1-3B11X1X,2022-08-24,2999.0
RTL10C1-3B12X1P,2022-08-24,3299.0
RTL10C1-3B12X1X,2022-08-24,3199.0
RTL10C1-3B31X1X,2022-08-24,3599.0
RTL10C1-3B32X1X,2022-08-24,3799.0
RTL10C1-3B33X1P,2022-08-24,4149.0
RTL10C1-3B33X1X,2022-08-24,4049.0
RTL10C1-3B42X1X,2022-08-24,4299.0
RTL10C1-3B43X1P,2022-08-24,4649.0
RTL10C1-3B43X1X,2022-08-24,4549.0
RTL10C1-3C11X1X,2022-08-24,3249.0
RTL10C1-3C11X1X-01,2022-08-24,3449.0
RTL10C1-3C11X1X-03,2022-08-24,4149.0
RTL10C1-3C12X1X,2022-08-24,3449.0
RTL10C1-3C12X1X-01,2022-08-24,3649.0
RTL10C1-3C12X1X-03,2022-08-24,4349.0
RTL10C1-3C33X1X,2022-08-24,4299.0
RTL10C1-3C41X1X,2022-08-24,4349.0
RTL10C1-3D11X1X,2022-08-24,3399.0
RTL10C1-3D12X1P,2022-08-24,3699.0
RTL10C1-3D12X1X,2022-08-24,3599.0
RTL10C1-3D13X1X,2022-08-24,3849.0
RTL10C1-3D31X1X,2022-08-24,3999.0
RTL10C1-3D32X1X,2022-08-24,4199.0
RTL10C1-3D32X1X-03,2022-08-24,5099.0
RTL10C1-3D33X1P,2022-08-24,4549.0
RTL10C1-3D33X1X,2022-08-24,4449.0
RTL10C1-3D43X1P,2022-08-24,5049.0
413D9,2022-08-24,3573.39
FZ-G2AZ00VVM,2022-08-24,4034.0
KIT351656,2022-08-24,375.9
KIT351657,2022-08-24,424.0
SMU-926-08870A,2022-08-24,0.0
SMU-926-08871A,2022-08-24,0.0
PMQ-708-08860B,2022-08-24,0.0
Z2A7AXWA5ABX,2022-08-24,1399.0
Z2A7BXWA5EBX,2022-08-24,1873.0
Z2A7BXWA5FBX,2022-08-24,1923.0
Z2A7BHWABABX,2022-08-24,2153.0
Z2A7BHWA5EBX,2022-08-24,2372.0
A8XV2-RF1-000,2022-08-24,1799.0
A8XV2-RF2-ATT,2022-08-24,2149.0
A8XV2-RF1-GNC,2022-08-24,2049.0
A8XV2-RF2-GNC,2022-08-24,2149.0
A8XV2-RF2-VZN,2022-08-24,2149.0
A8XV2-RF2-000,2022-08-24,1899.0
A8XV2-8GB-RF1-000,2022-08-24,1949.0
A8XV2-8GB-RF2-ATT,2022-08-24,2249.0
A8XV2-8GB-RF1-GNC,2022-08-24,2149.0
A8XV2-8GB-RF2-GNC,2022-08-24,2249.0
A8XV2-8GB-RF2-VZN,2022-08-24,2249.0
A8XV2-8GB-RF2-000,2022-08-24,2049.0
8411-0A000000,2022-08-24,1615.0
8450-1M0AMH11,2022-08-24,1963.0
8450-1T0AIH10,2022-08-24,1872.0
8801-1T0XXXX0,2022-08-24,1873.0
8801-1TSXXXX0,2022-08-24,2123.0
Q4050-A200004N,2022-08-24,2047.0
QA90-1T000000,2022-08-24,1583.33
QB02-1T00K000,2022-08-24,1642.0
ET80A-0E5A1-000,2022-08-24,2649.0
ET80A-0E5A2-000,2022-08-24,2799.0
ET80A-0E5A2-CF0,2022-08-24,3199.0
ET80A-0E5B2-CFA,2022-08-24,3549.0
ET85B-3E5A1-000,2022-08-24,2899.0
ET85B-3E5A2-000,2022-08-24,3049.0
ET85B-3E5B2-000,2022-08-24,3299.0
ET85B-3E5B2-CFC,2022-08-24,3799.0
ET85C-3E5A2-000,2022-08-24,3399.0
ET85C-3E5B2-000,2022-08-24,3649.0
ET85C-3E5B2-CF0,2022-08-24,4049.0
ET85C-3E5B3-00A,2022-08-24,4049.0
ET40AA-001C1B0-FT,2022-08-24,799.0
ET40AA-001C1B0-NA,2022-08-24,699.0
ET40AB-001C1B0-FT,2022-08-24,869.0
ET40AB-001C1B0-NA,2022-08-24,769.0
ET45BA-101D1B0-FT,2022-08-24,949.0
ET45BA-101D1B0-NA,2022-08-24,849.0
ET45BB-101D1B0-FT,2022-08-24,1019.0
ET45BB-101D1B0-NA,2022-08-24,919.0
ET45BB-101K2B0-FT,2022-08-24,1599.0
ET45BB-101K2B0-NA,2022-08-24,1499.0
8401-1M0XXXX1,2022-08-24,1832.0
TB110-0T62UMNG,2022-08-24,2218.0
ET40AB-0H1C1B0-NA,2022-08-24,849.0
ET40AB-0H1C1B0-FT,2022-08-24,949.0
ET45BB-1H1C1B0-NA,2022-08-24,999.0
ET45BB-1H1C1B0-FT,2022-08-24,1099.0
Q4880-1TXXX000,2022-08-24,1767.0
ET85B-3P5A1-000-HZ,2022-08-24,3221.55
ET85B-3P5B2-C00-HZ,2022-08-24,3871.55
ET85C-3P5B2-CF0-HZ,2022-08-24,4371.55
T2-A721SF-11,2022-08-24,1893.94
T3-C123V5-42,2022-08-24,984.25
T3-C123V5-41,2022-08-24,924.25
Q11-ME4YCQ-W3,2022-08-24,4049.67
RTL10B1-C4AS0X0000NA,2022-08-24,2778.54
RTL10B1-B2AS0X0000NA,2022-08-24,2549.91
ET56DE-G21E-00NA,2022-08-24,1632.49
RTL10B1-H1AS0X0000NA,2022-08-24,2618.17
RTL10B1-H4AS1X0000NA,2022-08-24,2658.46
RTL10B1-B4AS0X0000NA,2022-08-24,2618.17
FZ-G1P5262VM,2022-08-24,3005.54
FZ-G1P2111VM,2022-08-24,3005.54
FZ-G1P2117VM,2022-08-24,3226.26
FZ-G1P2118VM,2022-08-24,3231.79
FZ-G1P5434VM,2022-08-24,3270.47
FZ-G1P2146VM,2022-08-24,3300.83
FZ-G1P2173VM,2022-08-24,3591.0
FZ-G1P2699VM,2022-08-24,3602.05
FZ-G1P2113VM,2022-08-24,3668.37
FZ-G1P2177VM,2022-08-24,3878.37
FZ-G1P2182VM,2022-08-24,3906.0
FZ-G1P5435VM,2022-08-24,3972.32
FZ-G1P5443VM,2022-08-24,4064.01
A7P01,2022-08-24,2699.0
A7P02,2022-08-24,2949.0
A8XV1-10P01,2022-08-24,1699.0
A8XV1-10P02,2022-08-24,1899.0
RT7-B-RF1-A00,2022-08-24,1149.0
RT7-B-RF1-AS0,2022-08-24,1549.0
RT7-B-RF1-ASR,2022-08-24,2299.0
RT7-B-RF2-A00,2022-08-24,1149.0
RT7-B-RF2-AS0,2022-08-24,1549.0
RT7-B-RF2-ASR,2022-08-24,2299.0
210111,2022-08-24,2511.26
210114,2022-08-24,2618.17
210115,2022-08-24,2618.17
210116,2022-08-24,2618.17
210117,2022-08-24,2618.17
210121,2022-08-24,2725.08
210122,2022-08-24,2725.08
210123,2022-08-24,2725.08
210125,2022-08-24,3146.95
210137,2022-08-24,2831.99
210143,2022-08-24,2938.89
210144,2022-08-24,2725.08
210150,2022-08-24,3045.8
210566,2022-08-24,2387.08
210362,2022-08-24,2831.99
A8XV1-8GB-10P01,2022-08-24,1819.0
A8XV1-8GB-10P02,2022-08-24,2019.0
A8XV1-10VZ01,2022-08-24,1799.0
A8XV1-10VZ02,2022-08-24,1999.0
A8XV1-10GN02,2022-08-24,1999.0
A8XV1-8GB-10VZ01,2022-08-24,1919.0
A8XV1-8GB-10VZ02,2022-08-24,2119.0
A8XV1-8GB-10GN02,2022-08-24,2119.0
RTL10B1-E1AS0X0000NA,2022-08-24,2404.36
RTL10B1-E1AS1X0000NA,2022-08-24,2821.29
RTL10B1-F1AS0X0000NA,2022-08-24,2604.18
RTL10B1-E2AS0X0000NA,2022-08-24,3038.39
RTL10B1-F1AS1X0000NA,2022-08-24,2712.74
RTL10B1-E1AE0X0000NA,2022-08-24,2767.01
RTL10B1-F2AS0X0000NA,2022-08-24,2767.01
RTL10B1-I1AS0X0000NA,2022-08-24,2778.54
RTL10B1-E4AS1X0000NA,2022-08-24,3038.39
RTL10B1-H2AS0X0000NA,2022-08-24,3206.17
RTL10B1-F1AE0X0000NA,2022-08-24,2885.45
RTL10B1-F2AS1X0000NA,2022-08-24,3201.22
RTL10B1-F4AS0X0000NA,2022-08-24,2929.84
RTL10B1-I1AS1X0000NA,2022-08-24,2821.29
RTL10B1-E2AE0X0000NA,2022-08-24,2885.45
